episode,reward,steps,success,total_steps
834,0.0,48,0,48407
835,0.0,124,0,48531
836,0.0,12,0,48543
837,0.0,33,0,48576
838,0.0,44,0,48620
839,0.0,86,0,48706
840,0.0,131,0,48837
841,0.0,29,0,48866
842,0.0,50,0,48916
843,0.0,39,0,48955
844,0.0,37,0,48992
845,0.838,54,1,49046
846,0.0,6,0,49052
847,0.0,44,0,49096
848,0.898,34,1,49130
849,0.859,47,1,49177
850,0.0,19,0,49196
851,0.769,77,1,49273
852,0.31599999999999995,228,1,49501
853,0.688,104,1,49605
854,0.616,128,1,49733
855,0.0,30,0,49763
856,0.0,31,0,49794
857,0.0,17,0,49811
858,0.0,3,0,49814
859,0.0,41,0,49855
860,0.0,5,0,49860
861,0.739,87,1,49947
862,0.841,53,1,50000
863,0.0,44,0,50044
864,0.817,61,1,50105
865,0.0,23,0,50128
866,0.8109999999999999,63,1,50191
867,0.889,37,1,50228
868,0.739,87,1,50315
869,0.259,247,1,50562
870,0.82,60,1,50622
871,0.373,209,1,50831
872,0.0,90,0,50921
873,0.679,107,1,51028
874,0.0,23,0,51051
875,0.0,16,0,51067
876,0.6910000000000001,103,1,51170
877,0.802,66,1,51236
878,0.853,49,1,51285
879,0.823,59,1,51344
880,0.0,97,0,51441
881,0.403,199,1,51640
882,0.718,94,1,51734
883,0.0,32,0,51766
884,0.0,91,0,51857
885,0.0,13,0,51870
886,0.0,19,0,51889
887,0.0,74,0,51963
888,0.7929999999999999,69,1,52032
889,0.667,111,1,52143
890,0.0,64,0,52207
891,0.0,132,0,52339
892,0.0,66,0,52405
893,0.0,152,0,52557
894,0.0,7,0,52564
895,0.634,122,1,52686
896,0.0,115,0,52801
897,0.0,50,0,52851
898,0.0,48,0,52899
899,0.0,42,0,52941
900,0.85,50,1,52991
901,0.0,57,0,53048
902,0.769,77,1,53125
903,0.88,40,1,53165
904,0.6759999999999999,108,1,53273
905,0.874,42,1,53315
906,0.748,84,1,53399
907,0.889,37,1,53436
908,0.0,3,0,53439
909,0.0,3,0,53442
910,0.895,35,1,53477
911,0.652,116,1,53593
912,0.0,18,0,53611
913,0.0,40,0,53651
914,0.886,38,1,53689
915,0.0,10,0,53699
916,0.0,65,0,53764
917,0.0,7,0,53771
918,0.895,35,1,53806
919,0.0,7,0,53813
920,0.784,72,1,53885
921,0.0,78,0,53963
922,0.6399999999999999,120,1,54083
923,0.0,108,0,54191
924,0.0,13,0,54204
925,0.0,11,0,54215
926,0.0,64,0,54279
927,0.0,124,0,54403
928,0.0,52,0,54455
929,0.0,50,0,54505
930,0.0,16,0,54521
931,0.0,141,0,54662
932,0.5409999999999999,153,1,54815
933,0.0,28,0,54843
934,0.0,65,0,54908
935,0.0,44,0,54952
936,0.6759999999999999,108,1,55060
937,0.45699999999999996,181,1,55241
938,0.0,53,0,55294
939,0.775,75,1,55369
940,0.0,19,0,55388
941,0.0,163,0,55551
942,0.859,47,1,55598
943,0.0,50,0,55648
944,0.0,15,0,55663
945,0.40900000000000003,197,1,55860
946,0.0,173,0,56033
947,0.0,263,0,56296
948,0.0,268,0,56564
949,0.0,190,0,56754
950,0.0,241,0,56995
951,0.0,85,0,57080
952,0.44499999999999995,185,1,57265
953,0.0,53,0,57318
954,0.0,81,0,57399
955,0.0,67,0,57466
956,0.0,69,0,57535
957,0.0,31,0,57566
958,0.0,181,0,57747
959,0.0,5,0,57752
960,0.0,233,0,57985
961,0.5740000000000001,142,1,58127
962,0.841,53,1,58180
963,0.0,74,0,58254
964,0.0,75,0,58329
965,0.32499999999999996,225,1,58554
966,0.0,25,0,58579
967,0.907,31,1,58610
968,0.862,46,1,58656
969,0.865,45,1,58701
970,0.0,18,0,58719
971,0.874,42,1,58761
972,0.703,99,1,58860
973,0.802,66,1,58926
974,0.766,78,1,59004
975,0.0,242,0,59246
976,0.784,72,1,59318
977,0.0,74,0,59392
978,0.817,61,1,59453
979,0.907,31,1,59484
980,0.5049999999999999,165,1,59649
981,0.679,107,1,59756
982,0.721,93,1,59849
983,0.4149999999999999,195,1,60044
984,0.0,45,0,60089
985,0.0,300,0,60389
986,0.0,8,0,60397
987,0.0,207,0,60604
988,0.0,13,0,60617
989,0.0,17,0,60634
990,0.0,7,0,60641
991,0.895,35,1,60676
992,0.0,12,0,60688
993,0.0,25,0,60713
994,0.0,28,0,60741
995,0.0,50,0,60791
996,0.643,119,1,60910
997,0.0,3,0,60913
998,0.0,75,0,60988
999,0.865,45,1,61033
1000,0.0,25,0,61058
1001,0.0,21,0,61079
1002,0.0,16,0,61095
1003,0.0,25,0,61120
1004,0.0,5,0,61125
1005,0.808,64,1,61189
1006,0.0,300,0,61489
1007,0.82,60,1,61549
1008,0.616,128,1,61677
1009,0.0,9,0,61686
1010,0.772,76,1,61762
1011,0.0,140,0,61902
1012,0.0,6,0,61908
1013,0.91,30,1,61938
1014,0.0,34,0,61972
1015,0.0,13,0,61985
1016,0.0,21,0,62006
1017,0.0,34,0,62040
1018,0.0,51,0,62091
1019,0.0,108,0,62199
1020,0.0,87,0,62286
1021,0.0,52,0,62338
1022,0.0,52,0,62390
1023,0.0,34,0,62424
1024,0.0,18,0,62442
1025,0.0,6,0,62448
1026,0.0,21,0,62469
1027,0.0,6,0,62475
1028,0.0,208,0,62683
1029,0.0,32,0,62715
1030,0.0,24,0,62739
1031,0.0,6,0,62745
1032,0.0,14,0,62759
1033,0.0,16,0,62775
1034,0.0,76,0,62851
1035,0.0,9,0,62860
