episode,reward,steps,success,total_steps
711,-0.9530000000000001,74,0,43834
712,1.06,45,1,43879
713,-0.972,33,0,43912
714,-1.002,43,0,43955
715,-0.937,58,0,44013
716,1.044,49,1,44062
717,0.96,70,1,44132
718,-0.99,11,0,44143
719,0.7719999999999999,117,1,44260
720,1.108,33,1,44293
721,1.016,56,1,44349
722,1.16,20,1,44369
723,-0.9610000000000001,102,0,44471
724,-0.878,39,0,44510
725,-0.997,18,0,44528
726,-0.905,26,0,44554
727,1.104,34,1,44588
728,0.7119999999999999,132,1,44720
729,-0.937,18,0,44738
730,1.076,41,1,44779
731,0.9079999999999999,83,1,44862
732,-1.01,31,0,44893
733,1.116,31,1,44924
734,0.9639999999999999,69,1,44993
735,-0.9760000000000001,57,0,45050
736,-1.129,150,0,45200
737,-1.008,29,0,45229
738,0.796,111,1,45340
739,-1.082,103,0,45443
740,-0.982,3,0,45446
741,0.732,127,1,45573
742,1.108,33,1,45606
743,-0.977,18,0,45624
744,-0.993,14,0,45638
745,-0.992,13,0,45651
746,0.948,73,1,45724
747,-0.984,5,0,45729
748,-0.992,13,0,45742
749,-0.982,3,0,45745
750,0.732,127,1,45872
751,-0.996,17,0,45889
752,-1.014,35,0,45924
753,-1.018,39,0,45963
754,-0.993,14,0,45977
755,0.5679999999999997,168,1,46145
756,1.068,43,1,46188
757,-0.928,29,0,46217
758,-0.964,25,0,46242
759,1.172,17,1,46259
760,1.104,34,1,46293
761,0.8520000000000001,97,1,46390
762,1.084,39,1,46429
763,0.8959999999999999,86,1,46515
764,1.116,31,1,46546
765,-0.949,10,0,46556
766,-1.0050000000000001,26,0,46582
767,1.052,47,1,46629
768,-1.018,39,0,46668
769,1.036,51,1,46719
770,1.124,29,1,46748
771,1.108,33,1,46781
772,1.052,47,1,46828
773,1.004,59,1,46887
774,-0.97,11,0,46898
775,1.092,37,1,46935
776,-0.997,18,0,46953
777,-0.993,14,0,46967
778,1.112,32,1,46999
779,1.012,57,1,47056
780,1.016,56,1,47112
781,-0.912,33,0,47145
782,0.7719999999999999,117,1,47262
783,0.9159999999999999,81,1,47343
784,0.968,68,1,47411
785,0.9719999999999999,67,1,47478
786,0.984,64,1,47542
787,-0.996,17,0,47559
788,0.948,73,1,47632
789,1.1400000000000001,25,1,47657
790,0.756,121,1,47778
791,-0.99,11,0,47789
792,0.724,129,1,47918
793,0.8919999999999999,87,1,48005
794,-0.993,34,0,48039
795,-0.99,11,0,48050
796,-0.984,5,0,48055
797,-0.923,24,0,48079
798,-0.986,7,0,48086
799,0.984,64,1,48150
800,1.108,33,1,48183
801,-0.991,12,0,48195
802,0.8799999999999999,90,1,48285
803,-0.989,10,0,48295
804,1.112,32,1,48327
805,-0.972,13,0,48340
806,1.084,39,1,48379
807,1.076,41,1,48420
808,-1.038,159,0,48579
809,1.044,49,1,48628
810,-0.992,13,0,48641
811,0.9639999999999999,69,1,48710
812,-0.997,18,0,48728
813,-0.995,16,0,48744
814,-1.0030000000000001,24,0,48768
815,-0.968,9,0,48777
816,-0.99,11,0,48788
817,0.996,61,1,48849
818,1.052,47,1,48896
819,-0.994,15,0,48911
820,-0.986,7,0,48918
821,-0.992,13,0,48931
822,-0.985,6,0,48937
823,1.116,31,1,48968
824,-0.983,4,0,48972
825,0.9999999999999999,60,1,49032
826,1.016,56,1,49088
827,1.108,33,1,49121
828,1.032,52,1,49173
829,1.1400000000000001,25,1,49198
830,0.9319999999999999,77,1,49275
831,0.992,62,1,49337
832,1.12,30,1,49367
833,1.084,39,1,49406
834,1.036,51,1,49457
835,0.8559999999999999,96,1,49553
836,0.8,110,1,49663
837,1.084,39,1,49702
838,1.116,31,1,49733
839,1.1320000000000001,27,1,49760
840,1.02,55,1,49815
841,1.036,51,1,49866
842,1.068,43,1,49909
843,1.164,19,1,49928
844,1.1280000000000001,28,1,49956
845,1.1400000000000001,25,1,49981
846,0.984,64,1,50045
847,0.86,95,1,50140
848,1.104,34,1,50174
849,1.092,37,1,50211
850,1.152,22,1,50233
851,1.06,45,1,50278
852,1.072,42,1,50320
853,-0.995,16,0,50336
854,1.088,38,1,50374
855,-0.886,47,0,50421
856,1.016,56,1,50477
857,1.052,47,1,50524
858,1.116,31,1,50555
859,1.1,35,1,50590
860,1.08,40,1,50630
861,1.156,21,1,50651
862,1.072,42,1,50693
863,-0.951,12,0,50705
864,1.02,55,1,50760
865,1.1,35,1,50795
866,1.02,55,1,50850
867,1.088,38,1,50888
868,1.04,50,1,50938
869,-0.982,3,0,50941
870,1.032,52,1,50993
871,-0.973,34,0,51027
872,1.112,32,1,51059
873,1.124,29,1,51088
874,1.116,31,1,51119
875,1.08,40,1,51159
876,0.968,68,1,51227
877,-0.982,3,0,51230
878,1.096,36,1,51266
879,-0.899,20,0,51286
880,-0.982,3,0,51289
881,0.9999999999999999,60,1,51349
882,1.044,49,1,51398
883,-0.886,27,0,51425
884,1.092,37,1,51462
885,-1.0,21,0,51483
886,1.072,42,1,51525
887,1.096,36,1,51561
888,1.056,46,1,51607
889,1.016,56,1,51663
890,1.1,35,1,51698
891,-0.958,19,0,51717
892,1.172,17,1,51734
893,1.12,30,1,51764
894,1.012,57,1,51821
895,1.084,39,1,51860
896,0.8679999999999999,93,1,51953
897,0.8839999999999999,89,1,52042
898,1.044,49,1,52091
899,1.1320000000000001,27,1,52118
900,1.0,60,1,52178
901,1.06,45,1,52223
902,0.8280000000000001,103,1,52326
903,0.9879999999999999,63,1,52389
904,1.06,45,1,52434
905,1.116,31,1,52465
906,1.1280000000000001,28,1,52493
907,1.052,47,1,52540
908,0.8439999999999999,99,1,52639
909,1.04,50,1,52689
910,0.9959999999999999,61,1,52750
911,0.944,74,1,52824
