episode,reward,steps,success,total_steps
922,0.901,33,1,44669
923,-1.0,90,0,44759
924,0.0,3,0,44762
925,0.0,3,0,44765
926,-1.0,80,0,44845
927,-1.0,10,0,44855
928,-1.0,120,0,44975
929,0.0,145,0,45120
930,0.6639999999999999,112,1,45232
931,-1.0,30,0,45262
932,0.904,32,1,45294
933,0.0,47,0,45341
934,0.901,33,1,45374
935,0.853,49,1,45423
936,0.865,45,1,45468
937,-1.0,50,0,45518
938,-1.0,50,0,45568
939,0.727,91,1,45659
940,0.898,34,1,45693
941,0.0,70,0,45763
942,-1.0,70,0,45833
943,0.0,13,0,45846
944,-1.0,90,0,45936
945,0.0,5,0,45941
946,0.907,31,1,45972
947,0.0,88,0,46060
948,0.0,46,0,46106
949,0.889,37,1,46143
950,-1.0,50,0,46193
951,0.0,37,0,46230
952,0.0,26,0,46256
953,-1.0,60,0,46316
954,0.0,5,0,46321
955,0.898,34,1,46355
956,0.718,94,1,46449
957,-1.0,20,0,46469
958,-1.0,10,0,46479
959,0.913,29,1,46508
960,-1.0,90,0,46598
961,-1.0,40,0,46638
962,0.874,42,1,46680
963,0.0,40,0,46720
964,-1.0,20,0,46740
965,0.6639999999999999,112,1,46852
966,-1.0,120,0,46972
967,0.0,9,0,46981
968,0.0,96,0,47077
969,0.943,19,1,47096
970,0.892,36,1,47132
971,0.877,41,1,47173
972,-1.0,70,0,47243
973,-1.0,20,0,47263
974,0.877,41,1,47304
975,-1.0,50,0,47354
976,0.0,5,0,47359
977,0.0,64,0,47423
978,0.6819999999999999,106,1,47529
979,0.898,34,1,47563
980,-1.0,30,0,47593
981,0.0,21,0,47614
982,0.901,33,1,47647
983,-1.0,10,0,47657
984,0.0,17,0,47674
985,0.0,63,0,47737
986,0.9369999999999999,21,1,47758
987,0.0,31,0,47789
988,0.0,11,0,47800
989,0.0,29,0,47829
990,0.913,29,1,47858
991,0.0,83,0,47941
992,-1.0,40,0,47981
993,-1.0,50,0,48031
994,0.877,41,1,48072
995,0.0,42,0,48114
996,-1.0,120,0,48234
997,-1.0,20,0,48254
998,0.886,38,1,48292
999,0.0,15,0,48307
1000,0.0,24,0,48331
1001,0.0,45,0,48376
1002,0.0,50,0,48426
1003,0.919,27,1,48453
1004,-1.0,30,0,48483
1005,0.0,98,0,48581
1006,-1.0,10,0,48591
1007,0.0,7,0,48598
1008,-1.0,50,0,48648
1009,0.45999999999999996,180,1,48828
1010,0.0,31,0,48859
1011,0.88,40,1,48899
1012,0.0,15,0,48914
1013,-1.0,10,0,48924
1014,-1.0,30,0,48954
1015,-1.0,120,0,49074
1016,0.0,70,0,49144
