episode,reward,steps,success,total_steps
724,0.859,47,1,42516
725,0.778,74,1,42590
726,0.787,71,1,42661
727,0.817,61,1,42722
728,0.0,9,0,42731
729,0.0,10,0,42741
730,0.0,16,0,42757
731,0.925,25,1,42782
732,0.0,11,0,42793
733,0.868,44,1,42837
734,0.862,46,1,42883
735,0.0,15,0,42898
736,0.868,44,1,42942
737,0.931,23,1,42965
738,0.859,47,1,43012
739,0.88,40,1,43052
740,0.865,45,1,43097
741,0.892,36,1,43133
742,0.88,40,1,43173
743,0.88,40,1,43213
744,0.862,46,1,43259
745,0.886,38,1,43297
746,0.856,48,1,43345
747,0.0,19,0,43364
748,0.886,38,1,43402
749,0.88,40,1,43442
750,0.0,13,0,43455
751,0.0,9,0,43464
752,0.847,51,1,43515
753,0.907,31,1,43546
754,0.895,35,1,43581
755,0.898,34,1,43615
756,0.0,30,0,43645
757,0.949,17,1,43662
758,0.751,83,1,43745
759,0.0,27,0,43772
760,0.802,66,1,43838
761,0.7989999999999999,67,1,43905
762,0.7090000000000001,97,1,44002
763,0.817,61,1,44063
764,0.0,3,0,44066
765,0.883,39,1,44105
766,0.874,42,1,44147
767,0.7809999999999999,73,1,44220
768,0.862,46,1,44266
769,0.0,21,0,44287
770,0.85,50,1,44337
771,0.0,5,0,44342
772,0.0,20,0,44362
773,0.829,57,1,44419
774,0.0,16,0,44435
775,0.877,41,1,44476
776,0.8140000000000001,62,1,44538
777,0.0,28,0,44566
778,0.85,50,1,44616
779,0.856,48,1,44664
780,0.88,40,1,44704
781,0.862,46,1,44750
782,0.838,54,1,44804
783,0.6579999999999999,114,1,44918
784,0.0,63,0,44981
785,0.916,28,1,45009
786,0.7809999999999999,73,1,45082
787,0.7929999999999999,69,1,45151
788,0.43599999999999994,188,1,45339
789,0.838,54,1,45393
790,0.946,18,1,45411
791,0.865,45,1,45456
792,0.877,41,1,45497
793,0.859,47,1,45544
794,0.889,37,1,45581
795,0.895,35,1,45616
796,0.8140000000000001,62,1,45678
797,0.0,22,0,45700
798,0.6910000000000001,103,1,45803
799,0.8140000000000001,62,1,45865
800,0.8049999999999999,65,1,45930
801,0.598,134,1,46064
802,0.865,45,1,46109
803,0.0,9,0,46118
804,0.844,52,1,46170
805,0.877,41,1,46211
806,0.844,52,1,46263
807,0.91,30,1,46293
808,0.0,11,0,46304
809,0.0,30,0,46334
810,0.895,35,1,46369
811,0.856,48,1,46417
812,0.904,32,1,46449
813,0.0,24,0,46473
814,0.844,52,1,46525
815,0.787,71,1,46596
816,0.0,3,0,46599
817,0.0,17,0,46616
818,0.6910000000000001,103,1,46719
819,0.775,75,1,46794
820,0.718,94,1,46888
821,0.733,89,1,46977
822,0.9369999999999999,21,1,46998
823,0.0,27,0,47025
824,0.808,64,1,47089
825,0.868,44,1,47133
826,0.0,9,0,47142
827,0.898,34,1,47176
828,0.7809999999999999,73,1,47249
829,0.0,13,0,47262
830,0.0,36,0,47298
831,0.877,41,1,47339
832,0.0,5,0,47344
833,0.874,42,1,47386
834,0.922,26,1,47412
835,0.0,17,0,47429
836,0.685,105,1,47534
837,0.0,7,0,47541
838,0.922,26,1,47567
839,0.46599999999999997,178,1,47745
840,0.904,32,1,47777
841,0.892,36,1,47813
842,0.931,23,1,47836
843,0.0,15,0,47851
844,0.925,25,1,47876
845,0.0,16,0,47892
846,0.7989999999999999,67,1,47959
847,0.769,77,1,48036
848,0.724,92,1,48128
849,0.0,15,0,48143
850,0.772,76,1,48219
851,0.0,3,0,48222
852,0.8260000000000001,58,1,48280
853,0.661,113,1,48393
854,0.736,88,1,48481
855,0.0,15,0,48496
856,0.9279999999999999,24,1,48520
857,0.832,56,1,48576
858,0.0,17,0,48593
859,0.7929999999999999,69,1,48662
860,0.862,46,1,48708
861,0.508,164,1,48872
862,0.79,70,1,48942
863,0.874,42,1,48984
864,0.0,6,0,48990
865,0.856,48,1,49038
866,0.0,53,0,49091
867,0.823,59,1,49150
868,0.838,54,1,49204
869,0.0,59,0,49263
870,0.6399999999999999,120,1,49383
871,0.631,123,1,49506
872,0.838,54,1,49560
873,0.0,5,0,49565
874,0.955,15,1,49580
875,0.0,15,0,49595
876,0.886,38,1,49633
877,0.889,37,1,49670
878,0.0,94,0,49764
879,0.0,9,0,49773
880,0.898,34,1,49807
881,0.0,58,0,49865
882,0.0,11,0,49876
883,0.745,85,1,49961
884,0.0,13,0,49974
885,0.0,36,0,50010
886,0.748,84,1,50094
887,0.82,60,1,50154
888,0.0,13,0,50167
889,0.0,3,0,50170
890,0.868,44,1,50214
891,0.829,57,1,50271
892,0.823,59,1,50330
893,0.0,3,0,50333
894,0.0,3,0,50336
895,0.8140000000000001,62,1,50398
896,0.0,8,0,50406
897,0.0,8,0,50414
898,0.88,40,1,50454
899,0.913,29,1,50483
900,0.907,31,1,50514
901,0.76,80,1,50594
902,0.0,22,0,50616
903,0.832,56,1,50672
904,0.838,54,1,50726
905,0.736,88,1,50814
906,0.0,48,0,50862
907,0.757,81,1,50943
908,0.883,39,1,50982
909,0.0,44,0,51026
910,0.0,25,0,51051
911,0.898,34,1,51085
912,0.0,10,0,51095
913,0.913,29,1,51124
914,0.856,48,1,51172
915,0.919,27,1,51199
916,0.0,3,0,51202
917,0.844,52,1,51254
918,0.0,3,0,51257
919,0.889,37,1,51294
920,0.91,30,1,51324
921,0.8260000000000001,58,1,51382
922,0.8260000000000001,58,1,51440
923,0.874,42,1,51482
924,0.874,42,1,51524
925,0.88,40,1,51564
926,0.865,45,1,51609
927,0.892,36,1,51645
928,0.8109999999999999,63,1,51708
929,0.871,43,1,51751
930,0.757,81,1,51832
931,0.859,47,1,51879
932,0.88,40,1,51919
